prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
OZHF01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165340,,isolation_source: human gut,94233227,61947,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHG01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165201,,isolation_source: human gut,110189719,66543,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHH01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165264,,isolation_source: human gut,129256325,67416,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHI01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165238,,isolation_source: human gut,69436545,48019,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZHJ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165215,,isolation_source: human gut,108511595,60545,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHK01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165197,,isolation_source: human gut,53356794,33980,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHL01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165221,,isolation_source: human gut,76323171,43338,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHM01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165194,,isolation_source: human gut,77904827,47655,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHN01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165225,,isolation_source: human gut,79540702,33830,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZHO01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165336,,isolation_source: human gut,74265997,53027,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHP01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165313,,isolation_source: human gut,89737510,54674,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
OZHQ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165288,,isolation_source: human gut,53345713,36347,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHR01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165219,,isolation_source: human gut,95168895,68943,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
OZHS01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165316,,isolation_source: human gut,59151388,45985,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
OZHT01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165338,,isolation_source: human gut,39873582,32306,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZHU01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165279,,isolation_source: human gut,105857934,42209,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHV01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165257,,isolation_source: human gut,78339088,40755,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHW01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165242,,isolation_source: human gut,77374408,44014,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHX01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165258,,isolation_source: human gut,4386516,4810,0,No,0,0,0,No,,,2018-11-01T00:00:00Z,2018-10-24T00:00:00Z
OZHY01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165320,,isolation_source: human gut,67500964,30394,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZHZ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165200,,isolation_source: human gut,101150101,57163,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIA01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165337,,isolation_source: human gut,83960125,52324,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZIB01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165286,,isolation_source: human gut,91862112,65105,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZIC01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165229,,isolation_source: human gut,95502567,50183,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZID01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165199,,isolation_source: human gut,82859030,44710,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIE01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165328,,isolation_source: human gut,49312408,28730,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIF01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165274,,isolation_source: human gut,52102982,38704,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIG01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165196,,isolation_source: human gut,68179208,39534,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIH01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165220,,isolation_source: human gut,50400651,38674,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZII01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165285,,isolation_source: human gut,103862754,66147,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIJ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165331,,isolation_source: human gut,76340055,44531,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
OZIK01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165237,,isolation_source: human gut,100560581,64415,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIL01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165266,,isolation_source: human gut,88931362,48971,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIM01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165214,,isolation_source: human gut,95354576,64505,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIN01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165267,,isolation_source: human gut,120089313,66366,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZIO01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165198,,isolation_source: human gut,61136986,35830,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZIP01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165341,,isolation_source: human gut,57808463,41278,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIQ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165334,,isolation_source: human gut,49352572,41809,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZIR01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165278,,isolation_source: human gut,86958042,48015,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIS01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165195,,isolation_source: human gut,74741566,44481,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZIT01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165234,,isolation_source: human gut,89975919,54636,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZIU01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165272,,isolation_source: human gut,98133414,55170,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIV01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165203,,isolation_source: human gut,69511962,33662,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZIW01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165276,,isolation_source: human gut,98119519,59453,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIX01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165208,,isolation_source: human gut,55786230,38720,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZIY01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165325,,isolation_source: human gut,120536156,65875,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZIZ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165317,,isolation_source: human gut,6325093,7290,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZJA01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165275,,isolation_source: human gut,25342006,19334,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJB01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165326,,isolation_source: human gut,20041249,21601,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJC01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165209,,isolation_source: human gut,51317157,34967,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZJD01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165324,,isolation_source: human gut,50430050,40448,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJE01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165243,,isolation_source: human gut,87399454,45178,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJF01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165251,,isolation_source: human gut,91786050,51242,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJG01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165271,,isolation_source: human gut,87424981,57154,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZJH01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165239,,isolation_source: human gut,102223484,58061,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJI01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165207,,isolation_source: human gut,132028971,83671,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJJ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165262,,isolation_source: human gut,54613155,34118,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJK01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165321,,isolation_source: human gut,65340951,34594,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZJL01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165236,,isolation_source: human gut,90197322,46035,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJM01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165231,,isolation_source: human gut,87076162,53991,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZJN01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165254,,isolation_source: human gut,87544203,55515,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJP01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165216,,isolation_source: human gut,114869180,65705,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJQ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165260,,isolation_source: human gut,99729589,49487,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJR01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165318,,isolation_source: human gut,45862078,31757,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZJS01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165240,,isolation_source: human gut,66887221,40609,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJT01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165327,,isolation_source: human gut,90283791,56299,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZJU01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165265,,isolation_source: human gut,131304865,70307,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJV01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165332,,isolation_source: human gut,80614826,32826,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZJW01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165204,,isolation_source: human gut,35898523,26537,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJX01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165333,,isolation_source: human gut,50623869,27269,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJY01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165282,,isolation_source: human gut,61203535,30726,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZJZ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165228,,isolation_source: human gut,47229393,34203,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKA01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165287,,isolation_source: human gut,48118019,38699,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZKB01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165256,,isolation_source: human gut,114210230,52894,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZKC01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165343,,isolation_source: human gut,97236138,58884,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKD01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165329,,isolation_source: human gut,103084956,67295,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKE01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165226,,isolation_source: human gut,73581492,24281,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
OZKF01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165246,,isolation_source: human gut,30197263,14563,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZKG01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165230,,isolation_source: human gut,33658265,20346,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKH01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165252,,isolation_source: human gut,79317051,44358,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKI01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165253,,isolation_source: human gut,115813648,85777,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKJ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165255,,isolation_source: human gut,86615466,48297,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKK01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165223,,isolation_source: human gut,51406561,40963,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKL01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165212,,isolation_source: human gut,67001459,49667,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZKM01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165342,,isolation_source: human gut,74636254,52215,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZKN01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165281,,isolation_source: human gut,68641717,25894,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKO01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165259,,isolation_source: human gut,64169654,41475,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
OZKP01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165283,,isolation_source: human gut,96921119,50566,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKQ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165261,,isolation_source: human gut,42763329,26964,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZKR01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165241,,isolation_source: human gut,44364132,28837,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKS01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165330,,isolation_source: human gut,82793867,49279,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKT01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165210,,isolation_source: human gut,79744837,51864,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZKU01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165235,,isolation_source: human gut,94356988,55185,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZKV01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165244,,isolation_source: human gut,101916279,53901,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZKW01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165284,,isolation_source: human gut,100413930,65030,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
OZKX01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165314,,isolation_source: human gut,124905523,70461,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKY01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165206,,isolation_source: human gut,102209358,62418,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZKZ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165273,,isolation_source: human gut,98964687,53594,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLA01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164425,,isolation_source: human gut,11541387,12786,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLB01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164777,,isolation_source: human gut,24396998,20997,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLC01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164590,,isolation_source: human gut,1248906,1510,0,No,0,0,0,No,,,2018-10-31T00:00:00Z,2018-10-23T00:00:00Z
OZLD01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164474,,isolation_source: human gut,47473967,27584,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLE01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164548,,isolation_source: human gut,47301575,28135,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLF01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164580,,isolation_source: human gut,52255212,37333,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLG01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164843,,isolation_source: human gut,44723900,32374,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLH01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165218,,isolation_source: human gut,149850433,79106,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLI01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06165213,,isolation_source: human gut,63038798,44613,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLJ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164504,,isolation_source: human gut,47842242,29243,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLK01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164476,,isolation_source: human gut,31659081,29860,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLL01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164584,,isolation_source: human gut,53673050,35659,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLM01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164796,,isolation_source: human gut,53188796,35830,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLN01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164639,,isolation_source: human gut,26876054,11142,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLO01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164769,,isolation_source: human gut,15462225,17255,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLP01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164789,,isolation_source: human gut,35954164,24497,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLQ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164544,,isolation_source: human gut,32809660,24690,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLR01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164728,,isolation_source: human gut,41809188,29976,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLS01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164605,,isolation_source: human gut,67337822,35471,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLT01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164662,,isolation_source: human gut,47013817,36171,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLU01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164833,,isolation_source: human gut,55662393,37595,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLV01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164506,,isolation_source: human gut,68839998,49138,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLW01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164688,,isolation_source: human gut,18545641,14427,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZLX01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164781,,isolation_source: human gut,52294348,31176,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZLY01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164453,,isolation_source: human gut,44878846,25475,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
OZLZ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164726,,isolation_source: human gut,67561316,43801,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZMA01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164404,,isolation_source: human gut,25223470,21478,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZMB01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164417,,isolation_source: human gut,50063855,31173,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZMC01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164818,,isolation_source: human gut,54725479,29067,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZMD01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164780,,isolation_source: human gut,54501861,33367,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZME01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164451,,isolation_source: human gut,53811527,48777,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZMF01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164603,,isolation_source: human gut,27020751,19939,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZMG01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164409,,isolation_source: human gut,35279342,25861,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZMH01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164851,,isolation_source: human gut,50336567,30830,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
OZMI01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164433,,isolation_source: human gut,68192265,52078,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZMJ01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164866,,isolation_source: human gut,34051201,25026,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
OZMK01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164644,,isolation_source: human gut,42329403,23233,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
OZML01,WGS,,ENV,human gut metagenome,PRJEB26926,SAMN06164439,,isolation_source: human gut,32730157,23713,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
